age,job,marital,education,default,housing,loan,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28,services,married,unknown,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53,services,married,high.school,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,management,married,basic.9y,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,technician,married,unknown,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,married,high.school,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,married,high.school,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,blue-collar,single,basic.6y,no,unknown,unknown,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,technician,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,admin.,divorced,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,blue-collar,single,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,self-employed,single,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,student,single,university.degree,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,management,divorced,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,self-employed,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,unemployed,married,high.school,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,management,divorced,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,housemaid,married,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,single,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,housemaid,single,high.school,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,services,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,technician,single,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,retired,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,blue-collar,married,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56,technician,married,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,divorced,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44,blue-collar,divorced,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,housemaid,married,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
37,admin.,single,high.school,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60,blue-collar,married,unknown,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,services,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,management,divorced,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,admin.,married,high.school,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53,technician,divorced,professional.course,unknown,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,technician,single,professional.course,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,self-employed,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,divorced,high.school,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,services,divorced,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,unknown,married,unknown,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,services,single,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,blue-collar,divorced,high.school,unknown,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59,retired,married,professional.course,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,unknown,married,unknown,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,admin.,married,basic.6y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,blue-collar,married,unknown,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,housemaid,divorced,basic.4y,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,management,divorced,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58,blue-collar,married,professional.course,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,management,married,university.degree,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,admin.,single,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,divorced,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56,retired,married,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,services,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,management,single,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53,admin.,single,basic.6y,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,technician,single,unknown,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,services,married,basic.6y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,technician,married,professional.course,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,housemaid,single,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26,admin.,single,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29,services,single,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,management,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,self-employed,single,university.degree,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,services,married,high.school,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,entrepreneur,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,technician,single,professional.course,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,single,high.school,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,management,married,university.degree,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,management,married,professional.course,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,services,single,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,unknown,married,unknown,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58,blue-collar,divorced,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,technician,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,services,divorced,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,blue-collar,single,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,entrepreneur,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,blue-collar,married,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,blue-collar,married,basic.6y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55,technician,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,management,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,services,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,unemployed,single,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,single,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,services,married,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58,entrepreneur,married,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,unemployed,divorced,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,management,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,technician,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,technician,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,self-employed,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,admin.,divorced,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56,management,divorced,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,blue-collar,married,basic.9y,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,admin.,single,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22,blue-collar,single,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,services,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,married,unknown,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,technician,married,basic.6y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,admin.,single,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,admin.,married,university.degree,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,blue-collar,single,unknown,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,management,single,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,student,single,unknown,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59,management,married,basic.4y,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59,management,married,basic.4y,unknown,unknown,unknown,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,self-employed,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,housemaid,married,basic.6y,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28,unknown,single,unknown,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
44,services,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
59,retired,unknown,university.degree,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,management,married,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,admin.,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,technician,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56,services,married,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29,blue-collar,divorced,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,self-employed,married,university.degree,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,services,single,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,services,married,high.school,unknown,unknown,unknown,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,blue-collar,married,high.school,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,unemployed,married,university.degree,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,entrepreneur,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,services,divorced,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,admin.,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,services,married,high.school,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55,technician,married,basic.4y,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,retired,unknown,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,entrepreneur,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,blue-collar,married,basic.4y,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,self-employed,single,basic.9y,unknown,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,admin.,married,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,services,married,high.school,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,technician,single,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,entrepreneur,married,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,management,married,university.degree,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.4y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58,management,married,basic.6y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,unknown,married,unknown,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,services,married,high.school,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,self-employed,divorced,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43,self-employed,married,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,self-employed,single,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,services,single,professional.course,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,services,married,unknown,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,housemaid,married,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,blue-collar,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,admin.,divorced,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,management,married,unknown,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,technician,married,professional.course,unknown,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26,housemaid,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,blue-collar,divorced,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,management,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34,admin.,married,basic.9y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,blue-collar,married,unknown,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,technician,married,professional.course,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
57,technician,married,basic.4y,unknown,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,technician,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.4y,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,technician,married,basic.4y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28,student,single,basic.9y,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60,management,married,university.degree,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,admin.,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,technician,married,professional.course,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,admin.,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,management,married,professional.course,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48,unemployed,single,basic.4y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,housemaid,married,basic.4y,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,blue-collar,married,basic.6y,no,no,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44,admin.,single,basic.9y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42,technician,divorced,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52,self-employed,married,university.degree,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31,blue-collar,single,basic.9y,no,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,services,married,high.school,no,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44,admin.,married,high.school,no,yes,yes,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,management,married,basic.6y,unknown,no,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57,management,married,professional.course,unknown,yes,no,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
